,Title,Word_Count,Links,Hashtags,User_Mentions,Favorite,Retweet
502,"EN VIVO 🔴 | El presidente Guillermo Lasso recibió la primera dosis de la vacuna contra el covid-19 en Guayaquil.
-
Míralo aquí ⬇️ : https://t.co/zQep3h0Wnp",26,1,0,0,14,3
503,"@OEA_oficial @JMArrighi YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",39,0,0,2,0,0
504,Presidente Guillermo Lasso: No habrá tolerancia para grupos que actúen fuera del marco institucional y pretendan desestabilizar el país ! Al igual que Moreno Lasso se siente protegido por los masones luciferinos del ejercito y ahora lanza amenazas contra la poblacion .,42,0,0,0,23,16
505,"@OEA_oficial @ladealba YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",39,0,0,2,1,0
506,El presidente Guillermo Lasso asistió este 11 de junio de 2021 a su primera ceremonia militar tras su posesión el pasado 24 de mayo. https://t.co/XV5FLnTPdJ,25,1,0,0,16,3
507,"@LassoGuillermo Tú guillermo lasso q profesas ser transparente, vas a denunciar ante la ley a los genocidas y corruptos: Lerdin moreno, maria paula romo, oswaldo jarrin, por el desastre como dejan el país y todo esta en el informe del defensor del pueblo y d Derechos Humanos en Ecuador.",49,0,0,1,1,0
508,"@LassoGuillermo YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,0,0
509,Llega Guillermo Lasso a la U. de Guayaquil para aplicarse la primera dosis de la vacuna #COVID19. https://t.co/ajPzL3Jpqo,18,0,1,0,0,0
510,Presidente Guillermo Lasso en ceremonia de cambio de mando militar ► https://t.co/IFYbWa4y5S https://t.co/fYX8utnoTn,13,1,0,0,1,1
511,@ecuavisa Exelente Sr .Presidente Guillermo Lasso .Dios lo Bendiga rica y abundantemente.,12,0,0,1,2,0
512,"🗞 #Nacionales l Además, dijo que no habrá tolerancia para acciones desestabilizadoras en su Gobierno. Los detalles ⬇ https://t.co/tZ4rXoWCOD",19,1,1,0,5,5
513,La nueva cúpula militar fue posesionada; el presidente Guillermo Lasso habla de fortalecer a las FF.AA. https://t.co/yFilP5JtyI,17,1,0,0,0,0
514,"Presidente Guillermo Lasso: No habrá tolerancia para grupos que actúen fuera del marco institucional y pretendan desestabilizar el país
https://t.co/Ix5nOO1V2e https://t.co/hDGdb9Pzhk",21,1,0,0,0,0
515,"@LassoGuillermo Tú guillermo lasso q profesas ser transparente, vas a denunciar ante la ley a los genocidas y corruptos: Lerdin moreno, maria paula romo, oswaldo jarrin, por el desastre como dejan el país y todo esta en el informe del defensor del pueblo y d Derechos Humanos en Ecuador.",49,0,0,1,1,0
516,"@LassoGuillermo YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,1,0
517,El presidente Guillermo Lasso publicó un nuevo video en su cuenta de TikTok para incentivar a los ciudadanos a vacunarse https://t.co/Hi9Urehij2,21,1,0,0,0,0
518,"Boletín Oficial 053 🇪🇨

“Cumpliremos con lo necesario para modernizar, equipar y fortalecer a nuestras Fuerzas Armadas”, presidente Guillermo Lasso.

📄➡️https://t.co/01ibKp2knn

#GobiernoDelEncuentro
#JuntosLoLogramos https://t.co/o9ZviZe16V",24,1,2,0,17,6
519,"@xaviersantos_ec @Guillermolasso @AsambleaEcuador GRACIAS AL PRESIDENTE GUILLERMO LASSO.
GRACIAS XAVIER SANTOS.
SE REVISA PROBLEMAS DE CONSUMOS DE PLANILLAS ELECTRICAS. ADELANTE",20,0,0,3,0,0
520,#Ecuador: Presidente #GuillermoLasso veta parcialmente proyecto de #ley contra la #violencia sexual digital y lucha contra delitos informáticos ▶https://t.co/mCHqEJVDbH vía @eluniversocom https://t.co/23UCYj4csr,22,1,4,1,2,1
521,@LassoGuillermo Juntos de la mano con el gobierno nacional tendremos la inmunidad del covid19 gracias presidente Guillermo lasso,18,0,0,1,0,0
522,"El presidente de la República, Guillermo Lasso, participó en la ceremonia militar de cambio del alto mando. En el evento, que se  reconoció el papel que jugaron los uniformados en las manifestaciones de octubre del 2019.

Aquí el informe: https://t.co/O13sTEEsvo

103.7 FM 📻📻📻 https://t.co/ME0C0THeBc",44,1,0,0,6,1
523,“Lo peor que pueden hacer las elites peruanas ahora es dejarse arrastrar por la histeria anticomunista”.  https://t.co/ssesPk1GCD,17,1,0,0,0,0
524,El presidente @LassoGuillermo dijo que el Centro de Inteligencia Estratégica (exSenain) estará dedicado exclusivamente al servicio del Estado y de la seguridad ciudadana. » https://t.co/9cmBzUWywR https://t.co/xridpjZA1T,26,1,0,1,238,69
525,"El presidente Guillermo Lasso pide análisis de la facturación del servicio eléctrico. El consumo de abril y mayo 2021 será reemplazado por el de abril y mayo 2019, si el monto fue inferior. Pide que se establezca 500 kwh como tarifa plana durante abril y mayo. Vía @dayannamonroy https://t.co/PAajmNH38w",49,0,0,1,74,32
526,@lahistoriaec Esta es la  página oficial para vender una imagen positiva de Guillermo Lasso y su gobierno???,17,0,0,1,0,0
527,"@victormurriagui @lahistoriaec Los florindos cojvdos así les mean en la cara el Guillermo Lasso están contentos, los florindos no razonan",20,0,0,2,0,0
528,"Los atropellos, amenazas y el tratar d seguir vulnerando los derechos laborales, deben quedar en el pasado como un mal recuerdo d un gobierno dictatorial.
Sr. Pdte Guillermo Lasso confiamos en q sus Ministros actúen con justicia ante los ataques q sufren los dirigentes d Manabí. https://t.co/dwQO21kU3u",47,0,0,0,0,0
529,Médicos protestan contra promesas incumplidas del banquero bachiller delincuente Guillermo Lasso. https://t.co/eH8t2Aqt79,12,1,0,0,78,58
530,"Ecuador obtendrá 6 millones de la vacuna china CanSino, de una sola dosis , Guillermo Lasso anunció que Ecuador adquirirá 6 millones de esta vacuna china. Se espera que lleguen la primera quincena de julio de 2021, Cansino made in China para el pueblo!
Huyan de esa vacuna!",48,0,0,0,3,1
531,"@ecuavisa Y sigue la repartición... Tener la 2da bancada a cambio de dinero y corrupción tbn vale.
Atte
Guillermo Lasso 
El presidente bachiller",23,0,0,1,0,0
532,"Guillermo Lasso participó hoy en la ceremonia militar de cambio de mando. Durante el acto, Lasso recalcó que no habrá tolerancia para quienes pretendan desestabilizar el país. Además, felicitó a las fuerzas del orden por su desempeño ""valiente"" durante el paro de Octubre de 2019. https://t.co/dJfQ15hkbg",46,0,0,0,23,5
533,#GuillermoLasso Muy estimado señor presidente Guillermo Lasso pongo en su consideración para que junto a sus ministros y asambleístas que considere aplicar la custodia compartida ya que avemos padres que queremos pasar más tiempo con nuestros hijos,37,0,1,0,0,0
534,"El gobierno confirmó la compra de seis  millones de vacunas CanSino 
https://t.co/s1rNA3DDYj 

El presidente de la República , Guillermo Lasso, anunció este viernes la concreción de la adquisición de seis millones de vacunas Can...",34,1,0,0,0,0
535,"@LassoGuillermo Apalancarse en vacunas chinas es un error. Primero porque no son de la mejor calidad disponible, y segundo porque nos pone en una posición geopolítica vulnerable y cuestionable.

En pocos días está haciendo muchas cosas mal. Cada vez más parecido a Macri, Guillermo Lasso.",45,0,0,1,0,0
536,"CEMED INFORMA: 

El presidente Guillermo Lasso, firmó este miércoles, 9 de junio, el Decreto Ejecutivo Nro. 68 en el que declara política pública prioritaria la facilitación del comercio y de la producción, la simplificación de trámites y la agenda de competitividad. 
#leyesec https://t.co/0IiZOZzFmT",43,0,1,0,0,0
537,"#ElTuit | Guillermo Lasso 🇪🇨 anunció la adquisición de 6 millones de vacunas 💉 Cansino.

#news #noticias #Ecuador #salud #covid_19 https://t.co/EDmWkgI1lO",21,0,6,0,0,1
538,"@Almagro_OEA2015 @mariuvidal @OEA_oficial YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",40,0,0,3,1,1
539,En pocas horas se vacuna Nuestro Presidente Guillermo Lasso... Alguien que le avise al LELO y sus borrelelos para que se enteren... Ojalá así se convenzcan de una vez por todas,31,0,0,0,0,0
540,El Presidente Guillermo Lasso emite un Decreto Ejecutivo dirigido a tomar medidas para transparentar pronto los procesos de facturación del servicio de luz.,23,0,0,0,46,11
541,"@Natan0024 @ecuavisa Lasso 
Se ganara el cariño 
Y seguira para largo arriba 
Guillermo lasso....",14,0,0,2,0,0
542,@RC_MACHADO182 @amcquito Clarofff Si dicen q hasta Lenin Moreno ñaño de Guillermo Lasso ha estado en el estadio que corona tiene ese inútil. En este país cada quien hace lo q le da la gana. Pero si suena a resentido con yunda por tener una mejor radio deportiva q la suya.,51,0,0,2,0,0
543,"@LassoGuillermo Presidente Guillermo Lasso, el pueblo Ecuatoriano exigimos decrete lo siguiente: QUE LA BANCA BAJE TASA DE INTERESES EN CRÉDITOS, DEJAR SIN EFECTO LEY “HUMANITARIA”, CONTINUAR CON SUBSIDIOS DE COMBUSTIBLE Y CONGELAR PRECIO, etc., luego vaya a operarse y saldrá bendecido.",41,0,0,1,0,0
544,"El presidente de la República, Guillermo Lasso, dispuso transparentar los procesos de facturación eléctrica y evaluar la implementación de medidas inmediatas.",21,0,0,0,17,5
545,"‼️#ATENCIÓN/ Con el Decreto Ejecutivo 74, presidente Guillermo Lasso dispuso transparentar los procesos de facturación eléctrica. Las planillas con costos elevados de abril y mayo de 2021, con consumos hasta 500 kWh, pagarán lo mismo que facturaron en esos meses pero en 2019. https://t.co/nOFckL51V2",44,0,1,0,0,1
546,El presidente Guillermo Lasso participó en la ceremonia de cambio del Alto Mando de las FF.AA este viernes 11 de junio. Durante su intervención dijo que “no habrá tolerancia para grupos que pretendan desestabilizar el país”. También se refirió a los sucesos de octubre de 2019. https://t.co/iiSSMR7ULZ,47,0,0,0,0,0
547,"@PichinchaEnVivo @EjercitoECU @armada_ecuador @FuerzaAereaEc @LassoGuillermo La peligrosa táctica de Moreno sigue ejecutándola Guillermo Lasso, adulando a las F.F.A.A. y Policía por sobre las necesidades del pueblo.",26,0,0,5,0,0
548,Guillermo Lasso en su segunda semana de gobierno... https://t.co/jDRKL7glFJ,9,0,0,0,3,0
549,Los que votaron por Guillermo Lasso en serio se sienten identificados con un Presidente que se comunica por Tik Tok ? https://t.co/FGTPKvRqRT,22,1,0,0,0,0
550,"@FiscaliaEcuador @CJGuayas @PoliciaEcuador @ecuavisa @lahoraecuador @Gamavisionecu @Expresoec @RTSEcuador @notimundoec @revistavistazo @eltiempocuenca @eluniversocom @tctelevision YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",50,0,0,13,0,0
551,"#VacunaEC | El presidente Guillermo Lasso confirmó la adquisición de 6 millones de vacunas CanSino de una sola dosis. ""Con el próximo arribo, podremos inmunizar a 6 MILLONES de personas, considerando que las vacunas CanSino son de una sola dosis"" dijo el mandatario. https://t.co/oEZJz61YDa",44,0,1,0,0,0
552,"💉 El mandatario Guillermo Lasso confirmó mediante su cuenta de twitter la adquisición de la vacuna de origen chino-canadiense

https://t.co/fzf52vXi63",20,1,0,0,1,0
553,"Presidente Guillermo Lasso: No habrá tolerancia para grupos que actúen fuera del marco constitucional y pretendan desestabilizar el país
Esta mañana, el mandatario lideró la ceremonia de cambio de mando militar en la Escuela Eloy Alfaro, ubicada en Parcayacu. https://t.co/HpnYZQI6Hk",40,0,0,0,0,0
554,"#Nacional | El presidente Guillermo Lasso anunció que se firmó el acuerdo entre el Ecuador y el laboratorio CanSino. Ecuador ha concretado la adquisición de seis millones de dosis de la vacuna china CanSino, de una sola dosis. https://t.co/ufFN1yi0sv",39,0,1,0,0,0
555,"Protestas contra el neoliberalismo,  medidasdel delincuente Guillermo Lasso. https://t.co/ZkB9JHSwG6",9,1,0,0,2,0
556,"@Primicias @LassoGuillermo Lasso Guillermo tiene menos del 40 % de aprobación, solo la #PRENSABASURA #PrensaMercenaria #PrensaCorrupta #PrensaPrepago #PrensaProstituta como primicia lo elevan al 71% 🐀🐀 ratas periodistas y medios 🐀🐀",30,0,5,2,0,0
557,"Esta declaración junto con la de Guillermo Lasso son tremendamente preocupantes. La indignación de la ciudadanía por la desigualdad estructural del sistema no son justificadas bajo este pensamiento, y más bien son consideradas como enemigos internos. 
Tiempos oscuros se avecinan. https://t.co/6WkvARwYZm",41,1,0,0,20,9
558,"@LaPosta_Ecu 1A. Todavía estoy esperando q este guillermo lasso d un resumen d como encontró el gobierno d las manos d Lerdin El Cuentico, q también mencione q los mas millonarios d Ecuador arrimen el hombro pagando sus impuestos justos y no evadirlos y cobrar impuestos a salidas d divisas a",51,0,0,1,2,0
559,"Continuamos con #ElPeorGobiernoDeLaHistoria y sigue #ElPeorPresidenteDeLaHistoria 
Nada ha cambiado, sigue el reparto del país, sigue la destrucción y siguen gobernando, esta vez al revés Guillermo Lasso y el Lenín cuente Moreno.
#Lenincuencia y #FeriadoBancario Rafael Cuesta🐀🐀 https://t.co/YGPX3BGmch",37,1,4,0,0,2
560,"@LaPosta_Ecu Pregúntale a guillermo lasso q profesas ser transparente, si va a denunciar ante la ley a los genocidas y corruptos:Lerdin moreno,maria paula romo,oswaldo jarrin, por el desastre como dejan el país y todo esta en el informe del defensor del pueblo y d Derechos Humanos en Ecuador.",48,0,0,1,3,0
561,Mientras tanto en Bolivia se habla de crimen de guerra cometido por Lenin Moreno. No se puede tapar el sol con un dedo Guillermo Lasso https://t.co/E2gUs1DOVx,26,1,0,0,0,0
562,"@LaPosta_Ecu YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,1,0
563,"NACIONAL | ""Hablemos bonito"" para fijar una nueva política para fijar los precios de los combustibles, pide Leonidas Iza al gobierno de Guillermo Lasso, en marcha indígena.

Aquí los detalles ➡️ https://t.co/FdCGRB0uJr

#Cromaclictv https://t.co/RgJvrFnnpa",34,1,1,0,2,5
564,#11Jun Presidente Guillermo Lasso será operado en Estados Unidos https://t.co/BMhUr7RaZv,10,1,1,0,0,0
565,Alguna duda de que Guillermo Lasso siempre fue Lenin Moreno https://t.co/E2gUs1DOVx,11,1,0,0,0,0
566,"@ecuainm_oficial @IESSHCAM Es una pena nunca serán atendidas sus peticiones, los que leyeron el plan de gobierno de Guillermo Lasso saben que una de sus grandes propuestas es crear las zonas francas de salud para que ingresen libres de impuestos nuevos hospitales privados.",43,0,0,2,2,1
567,"Presidente Guillermo Lasso remite ajustes técnicos al proyecto de Ley de Economía Circular Inclusiva, mediante objeción parcial - más detalles→ https://t.co/tWTc15mTXj https://t.co/SxuSmMVw6x",22,1,0,0,0,0
568,"Ya no te interrumpirán mientras vez tu novela o noticiero favorito. Guillermo Lasso anuncio que toda su gestión será informada vía digital (Facebook lives, Instagram lives, Tiktok lives). https://t.co/jmnlxneycu",29,0,0,0,6,1
569,"El presidente Guillermo Lasso habló del Paro de Octubre de 2019 ¿Qué dijo? ⤵️
https://t.co/JuAL3KJd3e",15,1,0,0,9,8
570,"Contra todo pronostico, parece que Guillermo Lasso si lograra cumplir su promesa de vacunar a los 9 millones de ecuatorianos en 100 días. Hoy anuncio que se compro a CanSino 6 millones de vacunas de una sola dosis. https://t.co/uWGabkdyy4",39,0,0,0,4,1
571,@ActualidadRT EL BANKERO USURERO LADRON ASESINO ROSTCHILD BILDERBERBERGS ROCKELLER GUILLERMO LASSO RESIGNATION AND PRISON PSICHIATRIC MENTAL PLEASE POR CRÍMENES ECONÓMICOS NEOLIBERALES DE LESA HUMANIDAD CONTRA NIÑ@S Y ANCIAN@S INOCENTES EN 🇪🇨🇪🇨,31,0,0,2,1,1
572,"Guillermo Lasso vetó 19 de los 21 artículos de la reforma para prevenir los delitos de violencia sexual digital en el COIP. Eliminó normas que obstaculizaban el flujo libre de información en internet, sobre revelación de secretos y contravenciones contra el honor. https://t.co/05zFQY7UsY",43,0,0,0,2,0
573,"INDIGENADO a las CALLES piden a GUILLERMO LASSO congelar los COMBUSTIBLES https://t.co/7v3kHLwEAu a través de @YouTube EL MEJOR PRESIDENTE DE TODOS LOS TIEMPOS RAFAEL CORREA, HLVS VOLVEREMOS.",27,1,0,1,0,0
574,"CONAIE y el pueblo se levanta contra el banquero bachiller delincuente Guillermo Lasso.
Las políticas de hambre y miseria del neoliberalismo obligan a los pueblos a levantarse y resistir. https://t.co/drFNF1XGu5 https://t.co/9UpwiqLgDc",31,1,0,0,23,12
575,"@CarlaMaldonadoP Pregúntale a guillermo lasso q profesas ser transparente, si va a denunciar ante la ley a los genocidas y corruptos:Lerdin moreno,maria paula romo,oswaldo jarrin, por el desastre como dejan el país y todo esta en el informe del defensor del pueblo y d Derechos Humanos en Ecuador.",48,0,0,1,1,0
576,"@CarlaMaldonadoP YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,1,0
577,"Movimientos indígenas, CONAIE marchan en contra del banquero bachiller delincuente Guillermo Lasso, contra las medidas de hambre, miseria y muerte del gobierno neoliberal. https://t.co/53cVVicpQV https://t.co/IOMYyL6E9v",25,1,0,0,25,20
578,"🔴 Usuarios con planillas eléctricas elevadas, entre abril y mayo 2021, con consumos de hasta 500 kWh, deberán pagar lo facturado en ese mismo periodo 2019; y quienes pasen de los 500 kWh se acogerán a una tarifa plana, tampoco se les cortará el servicio, decreta Guillermo Lasso. https://t.co/eT8EjUe39f",49,0,0,0,10,11
579,Presidente Guillermo Lasso: No habrá tolerancia para grupos que actúen fuera del marco constitucional y pretendan desestabilizar el país https://t.co/THepoJBkuz,20,1,0,0,1,0
580,"#Nacional | El presidente Guillermo Lasso informó por medio de su cuenta de Twitter que la mañana de este viernes 11 de junio, Ecuador concretó la adquisición de 6 millones de vacunas CanSino. 
#REC
#GuillermoLasso
#CanSino
#PlanVacunación9100
#JuntosLoLogramos
#vacunacovid19 https://t.co/THTsgwe44M",40,0,7,0,0,0
581,"#MORENAINFORMA // El presidente del Ecuador, Guillermo Lasso, dio a conocer la mañana de este viernes 11 de junio de 2021, la adquisición de 6 millones de vacunas llamadas ‘’CanSino’’, estas proceden de una farmacéutica china y es de una sola aplicación.
https://t.co/xP6BPUJXgS https://t.co/yIWXWmpV0T",44,1,1,0,1,0
582,"#Quito | Presidente Guillermo Lasso luego de 18 días de posicionado, asistió a la ceremonia de cambio de mando de la cúpula militar, mencionó que no habrá espacio, fuera del marco institucional para quienes quieran desestabilizar al país,no habrá espionaje político en su gobierno https://t.co/PXoHiFzAXD",45,0,1,0,1,0
583,¿Cómo que no ganó el artículo de cómo se viste Guillermo Lasso? https://t.co/dPT7lMmeXI,13,1,0,0,1,0
584,"""Indio con plata es INDIO CALLADO""
Guillermo Lasso

Pilas don Guille, @LassoGuillermo

 https://t.co/2aXoBFEZeX https://t.co/3L3uLIMbFg",14,2,0,1,0,0
585,"El presidente ecuatoriano, Guillermo Lasso, se comprometió este viernes con ONU Mujeres a potenciar una serie de políticas públicas para erradicar la violencia de género, ofrecer mayor apoyo económico y empoderarlas, dentro del proyecto político. Leer más https://t.co/gWDqi4dqnx https://t.co/QygaOWfg3B",39,1,0,0,0,0
586,Movimientos indígenas se movilizan contra las nedidas de hambre y muerte del dictador Guillermo Lasso. https://t.co/6PnnVvBnRc,16,1,0,0,13,6
587,"""Este Gobierno sabe que su misión es esencial para garantizar las libertades. Somos un Gobierno con una inquebrantable fe en los derechos humanos"", dijo @LassoGuillermo en la ceremonia de cambio del Alto Mando de las FF.AA. » https://t.co/SZvzFU0zEX https://t.co/oHA7AjU04M",39,1,0,1,33,9
588,El presidente Guillermo Lasso vetó parcialmente catorce artículos del proyecto de Ley Orgánica reformatoria del Código Integral Penal para prevenir y combatir la violencia sexual digital y fortalecer la lucha contra los delitos informáticos. https://t.co/Rj8RKJjMQw,35,0,0,0,0,0
589,"Presidente Guillermo Lasso remite ajustes técnicos al proyecto de Ley de Economía Circular Inclusiva, mediante objeción parcial
https://t.co/gZYc461aBR https://t.co/S5KKaec2SU",19,1,0,0,1,0
590,"El presidente ecuatoriano, Guillermo Lasso, se comprometió con ONU Mujeres a potenciar una serie de políticas públicas para erradicar la violencia de género, ofrecer mayor apoyo económico y empoderarlas, dentro del proyecto político que inició el 24 de mayo.",39,0,0,0,2,1
591,"#Política// El presidente Guillermo realizó su primera intervención pública como comandante en jefe de las Fuerzas Armadas, tras cambiar toda la cúpula militar a través de decreto ejecutivo el mismo día de su posesión

Más detalles en el siguiente enlace👇
https://t.co/xWCmQMDsnS https://t.co/VINPIEtu49",42,1,1,0,0,0
592,"¿Leyeron el decreto 68 que emitió el presidente Guillermo Lasso?

Acá les dejo un resumen interesante de manos del Dr. Daniel Soto

 “Si el decreto 68 logra su objetivo, será la puerta para entrar al mundo de la digitalización”. ¿Ustedes qué opinan? 🤨
 https://t.co/HrzYeCyBIP",44,1,0,0,6,3
593,"Francesco Tabacchi @ftabacchir, presidente de la Asociación de Ganaderos de Litoral y Galápagos, informó sobre el pedido al presidente Guillermo Lasso y más 🐄🐐
Mira la entrevista completa aquí ⬇️
https://t.co/xj24HRwFHQ

#LoDijoEnSucre https://t.co/xwlQo87nI8",33,1,1,1,2,4
594,"En la Escuela Superior Militar, el presidente @LassoGuillermo participó de la ceremonia de cambio del Alto Mando de las Fuerzas Armadas. » https://t.co/h2kLAb6Ha7 https://t.co/lWAraxsHoP",24,1,0,1,481,117
595,"El presidente #Ecuador Guillermo Lasso informa que se ha concretado la adquisión de 6 millones de vacunas CanSino.
CanSino (china) mostró eficacia de 65,28% luego de 28 días de aplicación https://t.co/AvKof1L7u8",31,0,1,0,5,4
596,"#Atención| No es cierto que el presidente de Ecuador, Guillermo Lasso, haya eliminado el pago en efectivo de pensiones alimenticias en ese país, como se menciona en publicaciones en las redes sociales que se han viralizado.

#MetroEc https://t.co/jegl4Jpe4C",38,0,2,0,1,0
597,@Collaguazon @LassoGuillermo ME PARECE BIEN..... TENGO LA IMPRESIÓN DE QUE GUILLERMO LASSO NO PERMITIRÁ EL MAS MÍNIMO ATISBO DE CORRUPCIÓN Y CORTARÁ POR LO SANO DESPIDIENDO INMEDIATAMENTE A CUALQUIER DESCARRIADO.... SEIS MESES......😎🇪🇨,32,0,0,2,0,0
598,Presidente Guillermo Lasso vetó 14 artículos del proyecto contra Violencia Sexual Digital https://t.co/GC8sTa61DI,13,1,0,0,0,0
599,"El Gobierno de Ecuador y la farmacéutica CanSino hicieron un acuerdo para adquirir seis millones de vacunas contra el covid-19.
El presidente Guillermo Lasso realizó el anuncio en la mañana desde su cuenta de Twitter de forma oficial. https://t.co/IrYrVuis2j",39,0,0,0,0,0
600,"En 2 semanas, Guillermo Lasso ha tenido que soportar líderes indígenas correístas (Iza), gente fanática del correísmo y a sus enfermos propios votantes; todo eso, mientras busca la forma de cumplir la meta de los 9 millones de vacunados. 
Van a dejar trabajar pueblo de mierda?",46,0,0,0,0,0
601,"#Urgente
Presidente Guillermo Lasso anuncia que concretó la adquisición de 6 millones de vacunas CanSino de una sola dosis.
Comentario: Los ecuatorianos le toman la palabra. 
#Cansino.
#PlanVacunación9100 https://t.co/6j3OylX0Vd",29,1,3,0,0,0
602,"Mientras tanto en Galápagos, ahora ya se están burlando abiertamente de la gente de CREO. Estimados @CREOEcuador @DirigentesCreo en las islas votamos con convicción por Guillermo Lasso y las promesas de cambio de rumbo y de actitud. Hay espacio para mejorar. Rectifiquemos 🙂 https://t.co/pLd5V14zrk",44,0,0,2,28,20
603,@ActualidadRT LOS 🐷SIONISTAS ASESINOS BILDERBERBERGS ROSTCHILD ROCKELLER AZNARGATE ÁLVARITO URIBEGATE FELIPIN GONZALEZ IVAN DUQUEGATE BOLSONAROGATE PIÑEIRAGATE FUJIMORIGATE GUILLERMO LASSO PABLO FRA-CASADO SANTIAGUITO ABASCALGATE RESIGNATION AND PRISON PSICHIATRIC MENTAL  🇨🇴,29,0,0,1,0,0
604,"Es INDIGNANTE a lo que ha llegado la libre expresión Sr presidente Guillermo Lasso, TERRORISMO DE INFORMACION ECUAVISA TELEAMAZONAS TC TELEVISIÓN EL UNIVERSO EL COMERCIO
NO SABEN QUE ES DDHH
#LassoEsMorenoRecargado https://t.co/RtSNrm3H4h",32,1,1,0,0,0
605,"Keiko Fujimori no siguió en Perú el ejemplo que Guillermo Lasso dio en Ecuador https://t.co/rdyEhuIlIW""",15,1,0,0,0,1
606,#Noticias I En redes sociales circula información falsa que asegura la eliminación de pensiones alimenticias: https://t.co/Smd7ShB2P4 https://t.co/toszNUd9xf,17,1,1,0,4,4
607,"El presidente de Ecuador, Guillermo Lasso, anunció la adquisición de seis millones de vacunas CanSino contra la covid-19, que son de un sola dosis de aplicación.",26,0,0,0,4,1
608,"Recomiendo leer/ Keiko Fujimori no siguió en Perú el ejemplo que Guillermo Lasso dio en Ecuador por 
@PedroBenitezF 
httpss://alnavio.es/movil/noticia/22172/noticias-de-peru/keiko-fujimori-no-siguio-en-peru-el-ejemplo-que-guillermo-lasso-dio-en-ecuador.html",19,0,0,1,5,3
609,"En Ecuador no hay periodismo, hay odio, persecución al partido político contrario, lavado de imagen al poder de turno antes Lenin Moreno ahora Sr presidente Guillermo Lasso ayuda internacional para periodismo responsable y ético @ONU_es @ONU_derechos @OEA_oficial @AsambleaEcuador https://t.co/RtSNrm3H4h",39,1,0,4,0,0
610,"@LassoGuillermo Qué buena noticia Sr. Presidente, usted demuestra mucha capacidad para dirigir a nuestro país, me siento orgulloso de ser ecuatoriano. Gracias Sr. Guillermo Lasso",25,0,0,1,0,0
611,"@yofelseb @EPattoA Que enfermos son estos Robolucionarios e Izquierdosos Del Siglo XXI y lo bueno de todo es que no importa lo que digan, porque el presidente del Ecuador se llama Guillermo Lasso y ya no hay socialismo y se les acabó los sobornos a los corruptos de la Robolución Ciudadana... https://t.co/gEIwLhytJH",52,0,0,2,0,0
